Country	Bank	Item	Year	Value  Flags
"Mexico"	"All banks"	"36. Risk-weighted assets"	"2005"	2095842.831  
"Mexico"	"All banks"	"36. Risk-weighted assets"	"2006"	2370515.081  
"Mexico"	"All banks"	"36. Risk-weighted assets"	"2007"	2952472.596  
"Mexico"	"All banks"	"36. Risk-weighted assets"	"2008"	3446813.209  
"Mexico"	"All banks"	"36. Risk-weighted assets"	"2009"	3589583.371  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"1999"	653039.656  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2000"	722843.706  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2001"	833532.125  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2002"	800391.925  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2003"	830029.2  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2004"	898591.8  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2005"	1037410.363  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2006"	1111552  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2007"	1507446  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2008"	1088919  
"Netherlands"	"All banks"	"36. Risk-weighted assets"	"2009"	922319  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"1999"	71065.17  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2000"	75198.38  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2001"	82369.11  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2002"	90385.191  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2003"	97827.5  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2004"	108037.7  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2005"	124056.12  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2006"	164521.395  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2007"	186015.686  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2008"	202191.325  
"New Zealand"	"All banks"	"36. Risk-weighted assets"	"2009"	191127.084  
"Norway"	"All banks"	"36. Risk-weighted assets"	"1999"	818093  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2000"	931145  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2001"	967188  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2002"	1005338  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2003"	1045051  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2004"	1125164  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2005"	1337937  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2006"	1637694  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2007"	394864  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2008"	1993217  
"Norway"	"All banks"	"36. Risk-weighted assets"	"2009"	1802198  
"Poland"	"All banks"	"36. Risk-weighted assets"	"1999"	196095  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2000"	237237  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2001"	251079  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2002"	293956  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2003"	294300  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2004"	278988  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2005"	316634.1  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2006"	389386.825  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2007"	509059.863  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2008"	606698.343  
"Poland"	"All banks"	"36. Risk-weighted assets"	"2009"	590746.548  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"1999"	12073.816  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2000"	10424.924  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2001"	9951.252  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2002"	10773.913  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2003"	11274.034  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2004"	13805.972  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2005"	17563.863  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2006"	20390.519  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2007"	23679.169  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2008"	34594.515  
"Slovak Republic"	"All banks"	"36. Risk-weighted assets"	"2009"	33299.967  
"Spain"	"All banks"	"36. Risk-weighted assets"	"1999"	651216  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2000"	813022  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2001"	891792  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2002"	903751  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2003"	1005370  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2004"	1212748  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2005"	1445286  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2006"	1853710  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2007"	2091371  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2008"	2051378  
"Spain"	"All banks"	"36. Risk-weighted assets"	"2009"	2064370  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"1999"	1002983  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2000"	1109288  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2001"	1209505  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2002"	1201261  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2003"	1172786  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2004"	1225403  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2005"	1445143  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2006"	1653984  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2007"	2320438  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2008"	2904853  
"Sweden"	"All banks"	"36. Risk-weighted assets"	"2009"	2683030  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"1999"	954841  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"2000"	972807  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"2001"	1020729  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"2002"	971168  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"2003"	1026012  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"2004"	1109026  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"2005"	1304044  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"2006"	1368131  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"2008"	1172627  
"Switzerland"	"All banks"	"36. Risk-weighted assets"	"2009"	955129  
"Chile"	"All banks"	"36. Risk-weighted assets"	"1999"	24512088  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2000"	27486383  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2001"	30044726  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2002"	32049346.239  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2003"	32935937.606  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2004"	37693083.208  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2005"	43695210.971  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2006"	51812698.539  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2007"	63475800.435  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2008"	77564695.143  
"Chile"	"All banks"	"36. Risk-weighted assets"	"2009"	73622259.183  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"1999"	0  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2000"	0  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2001"	0  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2002"	0  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2003"	0  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2004"	0  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2005"	0  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2006"	0  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2007"	0  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2008"	11825.113  
"Estonia"	"All banks"	"36. Risk-weighted assets"	"2009"	1107.915  
"Israel"	"All banks"	"36. Risk-weighted assets"	"2000"	0  
"Israel"	"All banks"	"36. Risk-weighted assets"	"2001"	0  
"Israel"	"All banks"	"36. Risk-weighted assets"	"2005"	725001.54  
"Israel"	"All banks"	"36. Risk-weighted assets"	"2006"	760526.587  
"Israel"	"All banks"	"36. Risk-weighted assets"	"2007"	836225.433  
"Israel"	"All banks"	"36. Risk-weighted assets"	"2008"	910523.666  
"Israel"	"All banks"	"36. Risk-weighted assets"	"2009"	844424.999  
"Russian Federation"	"All banks"	"36. Risk-weighted assets"	"2004"	5563476.621  
"Russian Federation"	"All banks"	"36. Risk-weighted assets"	"2005"	7764140.516  
"Russian Federation"	"All banks"	"36. Risk-weighted assets"	"2006"	11349382.599  
"Russian Federation"	"All banks"	"36. Risk-weighted assets"	"2007"	17244661.238  
"Russian Federation"	"All banks"	"36. Risk-weighted assets"	"2008"	22691198.942  
"Russian Federation"	"All banks"	"36. Risk-weighted assets"	"2009"	22145014.75  
"Slovenia"	"All banks"	"36. Risk-weighted assets"	"2002"	12913.775  
"Slovenia"	"All banks"	"36. Risk-weighted assets"	"2003"	14555.969  
"Slovenia"	"All banks"	"36. Risk-weighted assets"	"2004"	17685.234  
"Slovenia"	"All banks"	"36. Risk-weighted assets"	"2005"	22506.894  
"Slovenia"	"All banks"	"36. Risk-weighted assets"	"2006"	26867.635  
"Slovenia"	"All banks"	"36. Risk-weighted assets"	"2007"	37384.215  
"Slovenia"	"All banks"	"36. Risk-weighted assets"	"2008"	3478.942  
"Slovenia"	"All banks"	"36. Risk-weighted assets"	"2009"	3572.616  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	56939  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	74281  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	88149  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	98430  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	106894  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2004"	117516.085  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2005"	137245.043  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2006"	172517  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2007"	220702  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2008"	247352  
"Greece"	"Commercial banks"	"36. Risk-weighted assets"	"2009"	251823  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	3822892  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	4699201  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	5363030  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	6507614  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	8281369  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2004"	9645560  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2005"	11322962  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2006"	13501244  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2007"	16170067  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2008"	16409772  
"Hungary"	"Commercial banks"	"36. Risk-weighted assets"	"2009"	15151006  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	292082000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	329595000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	369673000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	440118000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	462704000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2004"	480153000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2005"	519246000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2006"	613088000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2007"	711379000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2008"	755685000  
"Korea"	"Commercial banks"	"36. Risk-weighted assets"	"2009"	699392169.566  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	829637  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	940710.413  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	958668.046  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	1015827.505  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	1264210.66  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2004"	1455747.525  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2005"	1839757.006  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2006"	2118753.083  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2007"	2672214.865  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2008"	3084207.149  
"Mexico"	"Commercial banks"	"36. Risk-weighted assets"	"2009"	3194399.077  
"Norway"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	480845  
"Norway"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	541926  
"Norway"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	543440  
"Norway"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	545513  
"Norway"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	563951  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	186754  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	225802  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	237968  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	278375  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	277121  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2004"	259781.9  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2005"	294984.2  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2006"	362758.5  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2007"	476765.375  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2008"	572813.115  
"Poland"	"Commercial banks"	"36. Risk-weighted assets"	"2009"	551512.971  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	135713  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	165334  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	179414.874  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	187289.111  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	198248.171  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2004"	203433.798  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2005"	217657.713  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2006"	231894.862  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2007"	273229.138  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2008"	257530.818  
"Portugal"	"Commercial banks"	"36. Risk-weighted assets"	"2009"	262021  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	11706.376  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	10108.205  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	9670.585  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	10447.827  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	11039.554  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2004"	13554.972  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2005"	17334.797  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2006"	20166.644  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2007"	23442.297  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2008"	33077.334  
"Slovak Republic"	"Commercial banks"	"36. Risk-weighted assets"	"2009"	31773.292  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	399296  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	502393  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	533211  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	499734  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	543368  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2004"	669597  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2005"	772379  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2006"	998029  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2007"	1113780  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2008"	1097900  
"Spain"	"Commercial banks"	"36. Risk-weighted assets"	"2009"	1126478  
"Sweden"	"Commercial banks"	"36. Risk-weighted assets"	"1999"	944472  
"Sweden"	"Commercial banks"	"36. Risk-weighted assets"	"2000"	1052815  
"Sweden"	"Commercial banks"	"36. Risk-weighted assets"	"2001"	1149829  
"Sweden"	"Commercial banks"	"36. Risk-weighted assets"	"2002"	1136739  
"Sweden"	"Commercial banks"	"36. Risk-weighted assets"	"2003"	1107337  
"Sweden"	"Commercial banks"	"36. Risk-weighted assets"	"2004"	1154185  
"Sweden"	"Commercial banks"	"36. Risk-weighted assets"	"2005"	1367729  
"Sweden"	"Commercial banks"	"36. Risk-weighted assets"	"2006"	1569055  
"Sweden"	"Commercial banks"	"36. Risk-weighted assets"	"2007"	2219540  
